origin_uic,destination_uic,distance_km,duration_minutes,line_code,line_status
87747204,87747220,10.01,7,905000,EXPLOITE
87747212,87723494,10.09,7,905000,EXPLOITE
87747220,87747204,10.01,7,905000,EXPLOITE
87747220,87747279,10.03,7,905000,EXPLOITE
87747246,87747287,10.0,7,905000,EXPLOITE
87747279,87747220,10.03,7,905000,EXPLOITE
87747287,87747246,10.0,7,905000,EXPLOITE
87747287,87747329,10.16,7,905000,EXPLOITE
87747329,87747287,10.16,7,905000,EXPLOITE
87747329,87761759,7.55,5,908000,EXPLOITE
87747337,87747352,10.03,7,905000,EXPLOITE
87747352,87725895,10.09,7,905000,EXPLOITE
87747352,87747337,10.03,7,905000,EXPLOITE
87747402,87747006,4.2,3,909000,DEC V
87747402,87747451,10.08,7,909000,EXPLOITE
87747402,87747519,8.29,6,909903,EXPLOITE
87747451,87747402,10.08,7,909000,EXPLOITE
87747477,87417501,10.1,7,909000,EXPLOITE
87747477,87747493,10.32,7,909000,EXPLOITE
87747493,87741181,12.67,9,909000,EXPLOITE
87747493,87747477,10.32,7,909000,EXPLOITE
87747519,87747402,8.29,6,909903,EXPLOITE
87747519,87747535,10.03,7,905000,EXPLOITE
87747535,87747519,10.03,7,905000,EXPLOITE
87747535,87747568,10.03,7,905000,EXPLOITE
87747568,87747535,10.03,7,905000,EXPLOITE
87747576,87747592,20.2,15,905000,EXPLOITE
87747592,87747576,20.2,15,905000,EXPLOITE
87747592,87747626,10.03,7,905000,EXPLOITE
87747626,87747592,10.03,7,905000,EXPLOITE
87747626,87747667,30.17,22,905000,EXPLOITE
87747667,87747626,30.17,22,905000,EXPLOITE
87747667,87763250,20.06,15,905000,EXPLOITE
87748350,87581595,4.01,3,637506,VS
87748350,87581736,10.07,7,586000,EXPLOITE
87748350,87582403,10.97,8,655000,EXPLOITE
87748350,87582684,10.1,7,640000,EXPLOITE
87751008,87271494,669.72,178,TGV,TGV
87751008,87318964,83.82,27,TGV,TGV
87751008,87319012,17.71,11,TGV,TGV
87751008,87686006,658.33,185,TGV,TGV
87751008,87751602,8.29,8,TGV,TGV
87751008,87755009,48.52,42,TGV,TGV
87751081,87319012,19.1,14,TGV,TGV
87751081,87751602,10.19,7,TGV,TGV
87751081,87755009,46.29,38,TGV,TGV
87751206,87751230,10.09,7,905000,EXPLOITE
87751206,87763755,20.09,15,905000,EXPLOITE
87751230,87751206,10.09,7,905000,EXPLOITE
87751230,87751271,20.09,15,905000,EXPLOITE
87751271,87751230,20.09,15,905000,EXPLOITE
87751271,87751321,10.23,7,905000,EXPLOITE
87751321,87751271,10.23,7,905000,EXPLOITE
87751321,87751362,39.61,29,905000,EXPLOITE
87751362,87751321,39.61,29,905000,EXPLOITE
87751362,87751370,10.01,7,905000,EXPLOITE
87751362,87753707,40.11,30,923000,EXPLOITE
87751370,87751362,10.01,7,905000,EXPLOITE
87751370,87751404,20.12,15,905000,EXPLOITE
87751404,87751370,20.12,15,905000,EXPLOITE
87751404,87751420,10.0,7,905000,EXPLOITE
87751420,87751404,10.0,7,905000,EXPLOITE
87751420,87751800,10.03,7,905000,EXPLOITE
87751438,87751602,10.01,7,905000,EXPLOITE
87751602,87319012,10.02,7,752000,EXPLOITE
87751602,87439554,11.01,8,830000,EXPLOITE
87751602,87751008,8.29,9,TGV,TGV
87751602,87751081,10.19,7,TGV,TGV
87751602,87751438,10.01,7,905000,EXPLOITE
87751602,87753285,7.48,6,TGV,TGV
87751602,87753582,10.13,7,935000,EXPLOITE
87751701,87751750,10.49,7,930000,EXPLOITE
87751719,87751842,1.3,1,936300,EXPLOITE
87751750,87751701,10.49,7,930000,EXPLOITE
87751750,87751776,10.04,7,930000,EXPLOITE
87751776,87751750,10.04,7,930000,EXPLOITE
87751776,87751784,10.01,7,930000,EXPLOITE
87751784,87751776,10.01,7,930000,EXPLOITE
87751800,87751420,10.03,7,905000,EXPLOITE
87751826,87580340,0.85,1,752000,EXPLOITE
87751842,87580340,1.89,1,939000,RETRANCHE
87751842,87635581,10.07,7,930000,EXPLOITE
87751842,87751719,1.3,1,936300,EXPLOITE
87753004,87753202,1.55,1,830361,EXPLOITE
87753004,87753657,31.82,21,TGV,TGV
87753004,87753681,10.12,7,830000,EXPLOITE
87753004,87753764,9.63,10,TGV,TGV
87753202,87753004,4.6,5,TGV,TGV
87753202,87753251,16.95,11,TGV,TGV
87753202,87753418,10.16,7,935000,EXPLOITE
87753251,87439554,5.02,4,TGV,TGV
87753251,87753202,16.95,11,TGV,TGV
87753285,87439554,3.81,3,TGV,TGV
87753285,87751602,7.48,6,TGV,TGV
87753285,87759290,10.24,7,830000,EXPLOITE
87753418,87753202,10.16,7,935000,EXPLOITE
87753426,87753442,10.05,7,935000,EXPLOITE
87753442,87753426,10.05,7,935000,EXPLOITE
87753442,87753491,10.21,7,935000,EXPLOITE
87753459,87753491,2.36,1,935111,NEUT
87753459,87753566,10.16,7,935000,EXPLOITE
87753491,87753442,10.21,7,935000,EXPLOITE
87753491,87753459,2.36,1,935111,NEUT
87753491,87753509,4.66,3,935606,EXPLOITE
87753509,87753491,4.66,3,935606,EXPLOITE
87753558,87753574,10.03,7,935000,EXPLOITE
87753566,87753459,10.16,7,935000,EXPLOITE
87753574,87753558,10.03,7,935000,EXPLOITE
87753582,87751602,10.13,7,935000,EXPLOITE
87753657,87753004,31.82,22,TGV,TGV
87753657,87753681,20.72,15,830000,EXPLOITE
87753657,87765008,31.78,17,TGV,TGV
87753657,87765354,10.08,7,830000,EXPLOITE
87753681,87753004,10.12,7,830000,EXPLOITE
87753681,87753657,20.72,15,830000,EXPLOITE
87753707,87751362,40.11,30,923000,EXPLOITE
87753707,87753715,5.47,5,TGV,TGV
87753707,87765503,5.41,6,TGV,TGV
87753715,87319012,40.55,30,752000,EXPLOITE
87753715,87753707,5.47,5,TGV,TGV
87753715,87753731,4.78,4,TGV,TGV
87753731,87753715,4.78,4,TGV,TGV
87753731,87753764,6.78,6,TGV,TGV
87753764,87753004,9.63,10,TGV,TGV
87753764,87753731,6.78,6,TGV,TGV
87755009,87318964,127.57,67,TGV,TGV
87755009,87319012,61.42,53,TGV,TGV
87755009,87686006,692.27,229,TGV,TGV
87755009,87751008,48.52,43,TGV,TGV
87755009,87751081,46.29,38,TGV,TGV
87755009,87755231,1.81,1,930506,NEUT
87755009,87755447,57.69,38,TGV,TGV
87755009,87755629,15.97,16,TGV,TGV
87755009,87757526,75.49,48,TGV,TGV
87755215,87755223,10.06,7,930000,EXPLOITE
87755223,87755215,10.06,7,930000,EXPLOITE
87755223,87755264,10.24,7,930000,EXPLOITE
87755231,87755009,1.81,1,930506,NEUT
87755231,87755306,10.17,7,930000,EXPLOITE
87755264,87755223,10.24,7,930000,EXPLOITE
87755306,87755231,10.17,7,930000,EXPLOITE
87755314,87755611,0.36,1,942000,EXPLOITE
87755314,87755629,9.96,7,942000,EXPLOITE
87755330,87755355,10.09,7,930000,EXPLOITE
87755355,87755330,10.09,7,930000,EXPLOITE
87755355,87755371,10.1,7,930000,EXPLOITE
87755363,87755397,10.08,7,930000,EXPLOITE
87755371,87755355,10.1,7,930000,EXPLOITE
87755397,87755363,10.08,7,930000,EXPLOITE
87755397,87755405,10.06,7,930000,EXPLOITE
87755405,87755397,10.06,7,930000,EXPLOITE
87755405,87755447,10.09,7,930000,EXPLOITE
87755421,87757534,30.65,22,930000,EXPLOITE
87755447,87755009,57.69,35,TGV,TGV
87755447,87755405,10.09,7,930000,EXPLOITE
87755447,87757526,23.41,14,TGV,TGV
87755447,87757625,44.68,40,TGV,TGV
87755611,87742262,10.35,7,930000,EXPLOITE
87755611,87755314,0.36,1,942000,EXPLOITE
87755629,87755009,15.97,13,TGV,TGV
87755629,87755314,9.96,7,942000,EXPLOITE
87756056,87756304,10.14,7,930000,EXPLOITE
87756056,87757625,25.71,34,TGV,TGV
87756056,87757674,17.48,17,TGV,TGV
87756254,87756379,10.08,7,930000,EXPLOITE
87756304,87756056,10.14,7,930000,EXPLOITE
87756320,87757666,10.1,7,930000,EXPLOITE
87756361,87756478,10.0,7,930000,EXPLOITE
87756361,87756775,10.03,7,945000,EXPLOITE
87756379,87756254,10.08,7,930000,EXPLOITE
87756460,87756494,10.01,7,930000,EXPLOITE
87756478,87756361,10.0,7,930000,EXPLOITE
87756494,87756460,10.01,7,930000,EXPLOITE
87756775,87756361,10.03,7,945000,EXPLOITE
87757526,87755009,75.49,49,TGV,TGV
87757526,87755447,23.41,14,TGV,TGV
87757526,87757559,10.09,7,930000,EXPLOITE
87757526,87757625,24.87,25,TGV,TGV
87757534,87755421,30.65,22,930000,EXPLOITE
87757542,87757575,10.03,7,930000,EXPLOITE
87757559,87757526,10.09,7,930000,EXPLOITE
87757575,87757542,10.03,7,930000,EXPLOITE
87757583,87757625,10.06,7,930000,EXPLOITE
87757625,87755447,44.68,37,TGV,TGV
87757625,87756056,25.71,34,TGV,TGV
87757625,87757526,24.87,23,TGV,TGV
87757625,87757583,10.06,7,930000,EXPLOITE
87757625,87757674,8.79,8,TGV,TGV
87757666,87756320,10.1,7,930000,EXPLOITE
87757674,87756056,17.48,17,TGV,TGV
87757674,87757625,8.79,8,TGV,TGV
87757674,87757732,10.07,7,930000,EXPLOITE
87757724,87401323,6.5,4,944000,EXPLOITE
87757732,87401323,10.06,7,944000,EXPLOITE
87757732,87757674,10.07,7,930000,EXPLOITE
87759290,87753285,10.24,7,830000,EXPLOITE
87759316,87580340,2.47,1,940100,EXPLOITE
87761007,87686006,475.7,163,TGV,TGV
87761007,87703975,127.31,89,TGV,TGV
87761007,87723197,92.61,45,TGV,TGV
87761007,87761247,10.22,7,830000,EXPLOITE
87761007,87761494,10.01,7,830000,EXPLOITE
87761007,87762906,89.32,32,TGV,TGV
87761007,87763029,10.73,8,908000,EXPLOITE
87761007,87764001,41.33,31,800000,EXPLOITE
87761106,87722652,20.47,15,800000,EXPLOITE
87761106,87722678,10.21,7,830000,EXPLOITE
87761106,87761130,10.21,7,830000,EXPLOITE
87761130,87761106,10.21,7,830000,EXPLOITE
87761130,87761163,10.18,7,800000,EXPLOITE
87761163,87761130,10.18,7,800000,EXPLOITE
87761163,87761494,10.03,7,800000,EXPLOITE
87761239,87723387,10.03,7,905000,EXPLOITE
87761247,87761007,10.22,7,830000,EXPLOITE
87761247,87761262,0.26,1,830346,EXPLOITE
87761262,87761247,0.71,1,830346,EXPLOITE
87761262,87761783,20.36,15,912000,EXPLOITE
87761262,87764001,20.51,15,830000,EXPLOITE
87761494,87761007,10.01,7,830000,EXPLOITE
87761494,87761163,10.03,7,800000,EXPLOITE
87761650,87761684,10.04,7,908000,EXPLOITE
87761650,87763029,10.17,7,908000,EXPLOITE
87761684,87761650,10.04,7,908000,EXPLOITE
87761684,87761718,20.07,15,908000,EXPLOITE
87761718,87761684,20.07,15,908000,EXPLOITE
87761718,87761742,10.05,7,908000,EXPLOITE
87761726,87761759,10.15,7,908000,EXPLOITE
87761742,87761718,10.05,7,908000,EXPLOITE
87761759,87747329,7.55,5,908000,EXPLOITE
87761759,87761726,10.15,7,908000,EXPLOITE
87761783,87761262,20.36,15,912000,EXPLOITE
87761783,87761817,10.07,7,912000,EXPLOITE
87761783,87763029,31.36,23,752000,EXPLOITE
87761783,87764308,41.4,31,752000,EXPLOITE
87761817,87761783,10.07,7,912000,EXPLOITE
87761817,87761841,20.03,15,912000,EXPLOITE
87761841,87761817,20.03,15,912000,EXPLOITE
87761841,87761874,20.11,15,912000,EXPLOITE
87761874,87761841,20.11,15,912000,EXPLOITE
87761874,87763250,38.34,28,912000,EXPLOITE
87762906,87111849,390.43,106,TGV,TGV
87762906,87686006,402.65,112,TGV,TGV
87762906,87723387,10.19,7,752000,EXPLOITE
87762906,87723536,20.28,15,752000,EXPLOITE
87762906,87747006,77.18,64,TGV,TGV
87762906,87761007,89.32,29,TGV,TGV
87762906,87763029,81.47,24,TGV,TGV
87763003,87763300,30.37,22,915000,EXPLOITE
87763003,87763425,10.02,7,915000,EXPLOITE
87763029,87111849,462.31,126,TGV,TGV
87763029,87318964,119.95,32,TGV,TGV
87763029,87391003,473.21,169,TGV,TGV
87763029,87686006,471.88,136,TGV,TGV
87763029,87703975,135.88,37,TGV,TGV
87763029,87723197,86.02,40,TGV,TGV
87763029,87723387,71.2,53,752000,EXPLOITE
87763029,87761007,10.73,8,908000,EXPLOITE
87763029,87761650,10.17,7,908000,EXPLOITE
87763029,87761783,31.36,23,752000,EXPLOITE
87763029,87762906,81.47,24,TGV,TGV
87763029,87765107,95.82,32,TGV,TGV
87763029,87775007,137.79,45,TGV,TGV
87763250,87747667,20.06,15,905000,EXPLOITE
87763250,87761874,38.34,28,912000,EXPLOITE
87763300,87763003,30.37,22,915000,EXPLOITE
87763300,87763722,20.04,15,905000,EXPLOITE
87763425,87763003,10.02,7,915000,EXPLOITE
87763425,87763466,18.21,13,915000,EXPLOITE
87763466,87763425,18.21,13,915000,EXPLOITE
87763466,87763508,20.09,15,915000,EXPLOITE
87763508,87763466,20.09,15,915000,EXPLOITE
87763508,87763557,20.21,15,915000,EXPLOITE
87763557,87763508,20.21,15,915000,EXPLOITE
87763557,87763607,8.86,6,915000,EXPLOITE
87763607,87763557,8.86,6,915000,EXPLOITE
87763722,87763300,20.04,15,905000,EXPLOITE
87763722,87763755,20.03,15,905000,EXPLOITE
87763755,87751206,20.09,15,905000,EXPLOITE
87763755,87763722,20.03,15,905000,EXPLOITE
87764001,87761007,42.67,22,TGV,TGV
87764001,87761262,20.51,15,830000,EXPLOITE
87764001,87764290,10.06,7,830000,EXPLOITE
87764001,87764555,40.48,30,800000,EXPLOITE
87764001,87765107,47.27,26,TGV,TGV
87764290,87764001,10.06,7,830000,EXPLOITE
87764290,87764308,10.43,7,830000,EXPLOITE
87764308,87761783,41.4,31,752000,EXPLOITE
87764308,87764290,10.43,7,830000,EXPLOITE
87764308,87764357,10.12,7,830000,EXPLOITE
87764357,87764308,10.12,7,830000,EXPLOITE
87764357,87765107,20.15,15,830000,EXPLOITE
87764555,87764001,40.48,30,800000,EXPLOITE
87764555,87764571,10.22,7,800000,EXPLOITE
87764571,87764555,10.22,7,800000,EXPLOITE
87764571,87765008,30.19,22,800000,EXPLOITE
87765008,87318964,1.47,1,830359,EXPLOITE
87765008,87753657,31.78,17,TGV,TGV
87765008,87764571,30.19,22,800000,EXPLOITE
87765008,87765107,21.76,14,TGV,TGV
87765008,87765206,9.03,8,TGV,TGV
87765008,87765412,5.59,6,TGV,TGV
87765107,87763029,95.82,32,TGV,TGV
87765107,87764001,47.27,25,TGV,TGV
87765107,87764357,20.15,15,830000,EXPLOITE
87765107,87765008,21.76,15,TGV,TGV
87765107,87765198,10.45,7,830000,EXPLOITE
87765107,87765735,18.75,14,926000,DEC NV
87765180,87765826,10.01,7,830000,EXPLOITE
87765198,87765107,10.45,7,830000,EXPLOITE
87765206,87765008,9.03,8,TGV,TGV
87765206,87765818,10.05,7,927000,EXPLOITE
87765206,87765826,3.77,5,TGV,TGV
87765354,87703975,10.06,7,810000,EXPLOITE
87765354,87753657,10.08,7,830000,EXPLOITE
87765412,87765008,5.59,8,TGV,TGV
87765412,87765420,2.91,4,TGV,TGV
87765412,87765503,20.09,15,752000,EXPLOITE
87765420,87765412,2.91,3,TGV,TGV
87765420,87765438,2.53,3,TGV,TGV
87765438,87765420,2.53,4,TGV,TGV
87765438,87765446,3.13,3,TGV,TGV
87765438,87765479,10.11,7,925000,EXPLOITE
87765446,87318964,10.03,7,925000,EXPLOITE
87765446,87765438,3.13,3,TGV,TGV
87765446,87765453,3.18,4,TGV,TGV
87765453,87765446,3.18,3,TGV,TGV
87765453,87765479,4.24,4,TGV,TGV
87765453,87765503,10.14,7,925000,EXPLOITE
87765479,87765438,10.11,7,925000,EXPLOITE
87765479,87765453,4.24,4,TGV,TGV
87765479,87765503,9.22,7,TGV,TGV
87765503,87753707,0.05,1,922000,EXPLOITE
87765503,87765412,20.09,15,752000,EXPLOITE
87765503,87765453,10.14,7,925000,EXPLOITE
87765503,87765479,9.22,7,TGV,TGV
87765735,87765107,18.75,14,926000,DEC NV
87765735,87765818,0.7,1,926000,RETRANCHE
87765818,87765206,10.05,7,927000,EXPLOITE
87765818,87765735,0.44,1,926000,EXPLOITE
87765818,87765826,6.78,6,TGV,TGV
87765826,87765180,10.01,7,830000,EXPLOITE
87765826,87765206,3.77,5,TGV,TGV
87765826,87765818,6.78,7,TGV,TGV
87773002,87688887,1.04,1,810611,VS
87773002,87773200,26.03,14,TGV,TGV
87773002,87773432,10.02,7,834000,EXPLOITE
87773002,87773515,6.06,4,694000,FERME DT
87773002,87775007,46.48,25,TGV,TGV
87773002,87781005,61.18,48,TGV,TGV
87773200,87688887,27.37,17,TGV,TGV
87773200,87773002,26.03,17,TGV,TGV
87773200,87773531,10.23,7,810000,EXPLOITE
87773200,87773556,1.22,1,811505,DEC V
87773200,87781278,21.42,13,TGV,TGV
87773200,87781294,11.97,8,640000,EXPLOITE
87773424,87773457,10.0,7,834000,EXPLOITE
87773432,87773002,10.02,7,834000,EXPLOITE
87773457,87773424,10.0,7,834000,EXPLOITE
87773457,87773465,3.79,2,814000,NEUT
87773465,87773457,3.79,2,814000,NEUT
87773465,87773515,6.4,4,834000,EXPLOITE
87773515,87688887,2.66,1,834340,EXPLOITE
87773515,87773002,6.06,4,694000,FERME DT
87773515,87773465,6.4,4,834000,EXPLOITE
87773515,87773556,10.31,7,810000,EXPLOITE
87773531,87773200,10.23,7,810000,EXPLOITE
87773556,87773200,1.22,1,811505,DEC V
87773556,87773515,10.31,7,810000,EXPLOITE
87775007,87318964,40.67,30,800000,EXPLOITE
87775007,87686006,577.92,178,TGV,TGV
87775007,87763029,137.79,44,TGV,TGV
87775007,87773002,46.48,26,TGV,TGV
87775007,87775361,19.5,14,790000,EXPLOITE
87775023,87318964,20.23,15,830000,EXPLOITE
87775072,87775106,10.29,7,810000,EXPLOITE
87775072,87775809,10.01,7,819000,EXPLOITE
87775098,87703975,20.8,15,810000,EXPLOITE
87775106,87775072,10.29,7,810000,EXPLOITE
87775114,87775130,10.01,7,834000,EXPLOITE
87775114,87775833,10.12,7,810000,EXPLOITE
87775130,87775114,10.01,7,834000,EXPLOITE
87775148,87775171,6.66,4,723000,EXPLOITE
87775148,87783670,10.03,7,723000,EXPLOITE
87775171,87734368,10.04,7,790000,EXPLOITE
87775171,87775148,6.66,4,723000,EXPLOITE
87775171,87775197,20.63,15,790000,EXPLOITE
87775197,87775171,20.63,15,790000,EXPLOITE
87775197,87775213,10.07,7,790000,EXPLOITE
87775213,87775197,10.07,7,790000,EXPLOITE
87775213,87775221,10.19,7,790000,EXPLOITE
87775221,87775213,10.19,7,790000,EXPLOITE
87775239,87775254,10.07,7,790000,EXPLOITE
87775247,87775288,10.1,7,790000,EXPLOITE
87775254,87775239,10.07,7,790000,EXPLOITE
87775288,87775247,10.1,7,790000,EXPLOITE
87775288,87775346,20.19,15,790000,EXPLOITE
87775346,87775288,20.19,15,790000,EXPLOITE
87775353,87775379,10.46,7,790000,EXPLOITE
87775361,87775007,19.5,14,790000,EXPLOITE
87775379,87775353,10.46,7,790000,EXPLOITE
87775791,87703975,10.61,7,834000,EXPLOITE
87775791,87775825,10.04,7,834000,EXPLOITE
87775791,87775833,10.54,7,819000,EXPLOITE
87775809,87775072,10.01,7,819000,EXPLOITE
87775817,87775833,0.19,1,820000,NEUT
87775817,87775858,10.11,7,819000,EXPLOITE
87775825,87775791,10.04,7,834000,EXPLOITE
87775833,87775114,10.12,7,810000,EXPLOITE
87775833,87775791,10.54,7,819000,EXPLOITE
87775833,87775817,0.19,1,820000,NEUT
87775841,87775866,10.18,7,819000,EXPLOITE
87775858,87775817,10.11,7,819000,EXPLOITE
87775866,87775841,10.18,7,819000,EXPLOITE
87781005,87688887,63.8,46,TGV,TGV
87781005,87773002,61.18,48,TGV,TGV
87781005,87781104,23.68,14,TGV,TGV
87781005,87781278,20.12,13,TGV,TGV
87781005,87781666,20.0,15,722000,EXPLOITE
87781062,87781088,11.0,8,677000,EXPLOITE
87781062,87781104,20.16,15,677000,EXPLOITE
87781088,87781062,11.0,8,677000,EXPLOITE
87781088,87784157,10.06,7,677000,EXPLOITE
87781104,87781005,20.63,15,640000,EXPLOITE
87781104,87781062,20.16,15,677000,EXPLOITE
87781104,87784009,55.89,34,TGV,TGV
87781161,87615112,30.62,22,640000,EXPLOITE
87781260,87781278,0.61,1,732000,EXPLOITE
87781260,87781294,10.38,7,640000,EXPLOITE
87781278,87773200,21.42,13,TGV,TGV
87781278,87781005,20.12,14,TGV,TGV
87781278,87781260,0.61,1,732000,EXPLOITE
87781294,87773200,11.97,8,640000,EXPLOITE
87781294,87781260,10.38,7,640000,EXPLOITE
87781534,87781542,10.05,7,722000,EXPLOITE
87781534,87783456,10.03,7,722000,EXPLOITE
87781542,87781534,10.05,7,722000,EXPLOITE
87781542,87781559,10.11,7,722000,EXPLOITE
87781559,87781542,10.11,7,722000,EXPLOITE
87781559,87781575,10.15,7,722000,EXPLOITE
87781575,87781559,10.15,7,722000,EXPLOITE
87781583,87781609,10.17,7,722000,EXPLOITE
87781609,87781583,10.17,7,722000,EXPLOITE
87781609,87781666,20.29,15,722000,EXPLOITE
87781666,87781005,20.0,15,722000,EXPLOITE
87781666,87781609,20.29,15,722000,EXPLOITE
87782607,87734038,3.97,2,711000,EXPLOITE
87783001,87783365,30.23,22,722000,EXPLOITE
87783001,87783423,10.04,7,722000,EXPLOITE
87783175,87645507,15.36,11,722000,EXPLOITE
87783175,87783241,40.23,30,722000,EXPLOITE
87783241,87783175,40.23,30,722000,EXPLOITE
87783241,87783266,10.16,7,722000,EXPLOITE
87783266,87783241,10.16,7,722000,EXPLOITE
87783266,87783282,20.05,15,722000,EXPLOITE
87783282,87783266,20.05,15,722000,EXPLOITE
87783282,87783530,10.07,7,723000,EXPLOITE
87783290,87783514,10.02,7,722000,EXPLOITE
87783308,87783324,10.02,7,722000,EXPLOITE
87783324,87783308,10.02,7,722000,EXPLOITE
87783324,87783340,10.04,7,722000,EXPLOITE
87783340,87783324,10.04,7,722000,EXPLOITE
87783340,87783365,10.01,7,722000,EXPLOITE
87783365,87613422,41.36,31,725000,FERME MV
87783365,87783001,30.23,22,722000,EXPLOITE
87783365,87783340,10.01,7,722000,EXPLOITE
87783423,87783001,10.04,7,722000,EXPLOITE
87783423,87783431,10.03,7,722000,EXPLOITE
87783431,87783423,10.03,7,722000,EXPLOITE
87783431,87783456,10.03,7,722000,EXPLOITE
87783456,87781534,10.03,7,722000,EXPLOITE
87783456,87783431,10.03,7,722000,EXPLOITE
87783514,87783290,10.02,7,722000,EXPLOITE
87783530,87783282,10.07,7,723000,EXPLOITE
87783548,87111864,10.07,7,723000,EXPLOITE
87783563,87783605,10.07,7,723000,EXPLOITE
87783605,87783563,10.07,7,723000,EXPLOITE
87783605,87783647,10.14,7,723000,EXPLOITE
87783647,87783605,10.14,7,723000,EXPLOITE
87783647,87783654,10.25,7,723000,EXPLOITE
87783654,87783647,10.25,7,723000,EXPLOITE
87783654,87783670,10.11,7,723000,EXPLOITE
87783670,87775148,10.03,7,723000,EXPLOITE
87783670,87783654,10.11,7,723000,EXPLOITE
87784009,87781104,55.89,35,TGV,TGV
87784009,87784173,10.65,7,677000,EXPLOITE
87784009,87784207,10.04,7,677000,EXPLOITE
87784009,87784512,3.3,2,679305,EXPLOITE
87784157,87781088,10.06,7,677000,EXPLOITE
87784157,87784173,10.07,7,677000,EXPLOITE
87784173,87784009,10.65,7,677000,EXPLOITE
87784173,87784157,10.07,7,677000,EXPLOITE
87784207,87784009,10.04,7,677000,EXPLOITE
87784207,87784231,10.43,7,677000,EXPLOITE
87784231,87784207,10.43,7,677000,EXPLOITE
87784231,87784298,10.11,7,677000,EXPLOITE
87784256,87784298,0.41,1,678500,VS
87784264,87785006,10.06,7,677000,EXPLOITE
87784298,87784231,10.11,7,677000,EXPLOITE
87784298,87784256,0.41,1,678500,VS
87784512,87784009,3.3,2,679305,EXPLOITE
87784520,87784561,10.08,7,679000,EXPLOITE
87784546,87784629,10.07,7,679000,EXPLOITE
87784561,87784520,10.08,7,679000,EXPLOITE
87784611,87784637,10.24,7,679000,EXPLOITE
87784629,87784546,10.07,7,679000,EXPLOITE
87784637,87784611,10.24,7,679000,EXPLOITE
87784637,87784660,5.94,4,679000,EXPLOITE
87784660,87784637,5.94,4,679000,EXPLOITE
87784686,87784710,10.08,7,669000,EXPLOITE
87784710,87784686,10.08,7,669000,EXPLOITE
87784728,87784769,10.02,7,669000,EXPLOITE
87784751,87784793,10.11,7,669000,EXPLOITE
87784769,87784728,10.02,7,669000,EXPLOITE
87784793,87784751,10.11,7,669000,EXPLOITE
87784793,87784819,10.05,7,669000,EXPLOITE
87784819,87784793,10.05,7,669000,EXPLOITE
87784835,87784876,20.52,15,669000,EXPLOITE
87784876,87611483,1.68,1,669000,EXPLOITE
87784876,87611509,9.79,7,672000,EXPLOITE
87784876,87784835,20.52,15,669000,EXPLOITE
87785006,87784264,10.06,7,677000,EXPLOITE
87113001,87271023,0.45,8,MANUAL,STRATEGIC
87113001,87271494,20.98,30,MANUAL,STRATEGIC
87113001,87342014,159.72,65,MANUAL,STRATEGIC
87212027,87271023,395.81,105,MANUAL,STRATEGIC
87271023,87113001,0.45,8,MANUAL,STRATEGIC
87271023,87212027,395.81,105,MANUAL,STRATEGIC
87271023,87271395,7.65,3,MANUAL,STRATEGIC
87271023,87276006,43.45,25,MANUAL,STRATEGIC
87271023,87276329,51.06,30,MANUAL,STRATEGIC
87271023,87286005,201.93,60,MANUAL,STRATEGIC
87271023,87393009,18.59,5,MANUAL,STRATEGIC
87271023,87686006,4.15,15,MANUAL,STRATEGIC
87271395,87271023,7.65,3,MANUAL,STRATEGIC
87271494,87113001,20.98,30,MANUAL,STRATEGIC
87271494,87686006,22.79,35,MANUAL,STRATEGIC
87276006,87271023,43.45,25,MANUAL,STRATEGIC
87276329,87271023,51.06,30,MANUAL,STRATEGIC
